,DOT_NUMBER,LEGAL_NAME,DBA_NAME,CARRIER_OPERATION,HM_FLAG,PC_FLAG,PHY_STREET,PHY_CITY,PHY_STATE,PHY_ZIP,PHY_COUNTRY,MAILING_STREET,MAILING_CITY,MAILING_STATE,MAILING_ZIP,MAILING_COUNTRY,TELEPHONE,FAX,EMAIL_ADDRESS,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,ADD_DATE,OIC_STATE,NBR_POWER_UNIT,DRIVER_TOTAL,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,VMT_SOURCE_ID
1873600,568106,CLARY AUTOMOTIVE INC,,A,N,N,4230 CLARY BLVD,KANSAS CITY,MO,64130-4230,US,PO BOX 300145,KANSAS CITY,MO,64130-4230,US,(816) 923-1621,(816) 923-8122,CLARYTRUCKSALES@AOL.COM,13-OCT-22,15000.0,2022.0,06-JUL-94,MO,1.0,4.0,15000,2022,1.0
1873601,568108,INSTANTWHIP BUFFALO INC,,C,N,N,2117 GENESEE STREET,BUFFALO,NY,14211,US,2117 GENESEE STREET,BUFFALO,NY,14211,US,(716) 892-7031,(716) 892-2921,HMANNA@INSTANTWHIPFOODS.COM,17-JUN-22,100000.0,2011.0,06-JUL-94,NY,8.0,8.0,0,0,
1873602,568118,THE TUNE UP INN LC,,C,N,N,110 NORTH ALLEN STREET,WIOTA,IA,50274,US,110 NORTH ALLEN STREET,WIOTA,IA,50274,US,(712) 783-4571,,TUNE_UP@NETINS.NET,26-AUG-19,1000.0,2018.0,06-JUL-94,IA,1.0,1.0,0,0,
1873603,568119,JIM SWORDS,SWORDS,C,N,N,1311 E  LLANO,HOBBS,NM,88240,US,1311 E  LLANO,HOBBS,NM,88240,US,(575) 393-9502,(575) 393-9502,GOGGY50@AOL.COM,01-OCT-13,30000.0,2012.0,06-JUL-94,NM,2.0,1.0,0,0,
1873604,568124,GAROLD VAUGHN,,C,N,N,3172 STATE RT 1043,SOUTH SHORE,KY,41175,US,3172 STATE RT 1043,SOUTH SHORE,KY,41175,US,(606) 932-6496,,,01-JUL-14,10000.0,2013.0,06-JUL-94,KY,1.0,1.0,0,0,
1873605,568125,HARBOR TRUCK SALES AND SERVICE INC,BALTIMORE FREIGHTLINER,A,N,N,2723 ANNAPOLIS ROAD,BALTIMORE,MD,21230-3597,US,2723 ANNAPOLIS ROAD,BALTIMORE,MD,21230-3597,US,(410) 685-4474,(410) 837-0760,PATRICK.PASE@BALTIMOREFREIGHTLINER.COM,29-APR-22,390000.0,2021.0,06-JUL-94,MD,13.0,8.0,390000,2021,1.0
1873606,568130,TRANS RAM TRANSPORTATION LLC,,A,N,N,2534 N HIGHWAY 83,ROMA,TX,78584,US,2534 N HIGHWAY 83,ROMA,TX,78584,US,(956) 848-5752,(956) 848-5668,RAMTRANSPORTATION66@YAHOO.COM,03-FEB-22,125887.0,2021.0,06-JUL-94,TX,3.0,4.0,125887,2021,1.0
1873607,568133,RESOURCE MANAGEMENT INC,RMI HODGES CONSTRUCTION,C,N,N,12600 SHERWOOD,LEAWOOD,KS,66209,US,12600 SHERWOOD ST,LEAWOOD,KS,66209,US,(913) 208-9151,,HODGESRMI@GMAIL.COM,14-APR-21,5000.0,2020.0,06-JUL-94,KS,2.0,1.0,5000,2020,1.0
1873608,568140,SCHINDLER FLYING INC,,C,N,N,84775 AIRPORT RD,NELIGH,NE,68756,US,610 K ST,NELIGH,NE,68756,US,(402) 887-4827,,CROPDUSTER@FRONTIERNET.NET,09-APR-15,10000.0,2014.0,06-JUL-94,NE,1.0,3.0,0,0,
1873609,568143,KRIEGER TRUCKING INC,,A,N,N,88058 500TH AVE,ONEILL,NE,68763,US,88058 500TH AVE,ONEILL,NE,68763,US,(402) 340-5637,,KRIEGERFARMS@TELEBEEP.COM,24-JAN-22,122475.0,2021.0,06-JUL-94,NE,3.0,3.0,122475,2021,1.0
